"","anon_id","Submission ID","Submission Date","Date","Appropriate Orientation by your Preceptor:","Responsibilities clearly defined by your Preceptor:","Adequate Supervision on Ambulance:","Preceptors responsiveness to clinical questionsby student:","The hot wash afforded me the opportunity to discuss the patient encounter:","Incorporated as member of crew:","Educational objectives accomplished:","Overall educational experience:"
"1635",241,"5093452023612458118",2021-10-06 11:00:02,2021-10-06,5,5,5,5,5,5,5,5
"1636",589,"5077011528311648267",2021-09-17 10:19:12,2021-09-14,5,5,5,5,5,5,5,5
"1637",584,"5076964689345571246",2021-09-17 09:01:08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",584,"5076963109348665478",2021-09-17 08:58:31,2021-09-06,5,5,5,5,5,5,5,5
"1639",190,"5075318985765454495",2021-09-15 11:18:18,2021-09-15,5,5,5,5,5,5,5,5
"1640",190,"5075313605768237809",2021-09-15 11:09:20,2021-09-15,5,5,5,5,5,5,5,5
"1641",480,"5074627437766765062",2021-09-14 16:05:43,2021-09-10,4,5,5,5,5,4,5,5
"1642",591,"5072997777232197559",2021-09-12 18:49:38,2021-09-12,5,2,4,5,4,3,4,4
"1643",725,"5072231487617982844",2021-09-11 21:32:28,2021-09-11,4,4,5,5,5,5,5,5
"1644",696,"5072082779221732738",2021-09-11 17:24:37,2021-09-11,5,5,5,5,5,5,5,5
"1645",695,"5072082779221732738",2021-09-11 17:24:37,2021-09-11,5,5,5,5,5,5,5,5
"1646",682,"5072078223257976811",2021-09-11 17:17:02,2021-09-11,5,5,5,5,5,5,5,5
"1647",199,"5071820105588148882",2021-09-11 10:06:50,2021-09-10,5,5,5,5,5,5,5,5
"1648",757,"5071180317769032829",2021-09-10 16:20:31,2021-09-10,5,5,5,5,5,5,5,5
"1649",284,"5069502865768821003",2021-09-08 17:44:46,2021-09-04,4,5,5,5,3,5,5,5
"1650",667,"5069266792618313933",2021-09-08 11:11:19,2021-08-21,4,5,4,5,NA,4,4,4
"1651",386,"5069112618767933613",2021-09-08 06:54:21,2021-09-05,3,3,3,3,2,4,4,4
"1652",93,"5067884816663104619",2021-09-06 20:48:01,2021-09-06,5,5,5,5,5,5,5,5
"1653",262,"5067823586148929552",2021-09-06 19:05:58,2021-09-06,5,5,5,5,5,5,5,5
"1654",160,"5067490521514688387",2021-09-06 09:50:52,2021-08-20,2,2,2,3,2,3,3,2
"1655",160,"5067478611512151964",2021-09-06 09:31:01,2019-08-14,5,5,5,5,5,5,5,5
"1656",63,"5067339990427907597",2021-09-06 05:39:59,2021-09-06,5,4,3,5,5,5,5,5
"1657",696,"5066970064492217050",2021-09-05 19:23:26,2021-09-05,5,5,5,5,NA,5,5,4
"1658",695,"5066970064492217050",2021-09-05 19:23:26,2021-09-05,5,5,5,5,NA,5,5,4
"1659",132,"5066962023773687787",2021-09-05 19:10:02,2021-09-05,5,5,5,5,5,5,5,5
"1660",112,"5066539072212653603",2021-09-05 07:25:07,2021-09-04,5,5,5,5,5,5,4,4
"1661",113,"5066539072212653603",2021-09-05 07:25:07,2021-09-04,5,5,5,5,5,5,4,4
"1662",111,"5066539072212653603",2021-09-05 07:25:07,2021-09-04,5,5,5,5,5,5,4,4
"1663",114,"5066539072212653603",2021-09-05 07:25:07,2021-09-04,5,5,5,5,5,5,4,4
"1664",115,"5066539072212653603",2021-09-05 07:25:07,2021-09-04,5,5,5,5,5,5,4,4
"1665",682,"5066126009211094069",2021-09-04 19:56:40,2021-09-04,5,5,5,5,5,5,5,5
"1666",57,"5066082502324851175",2021-09-04 18:44:10,2021-09-04,5,5,5,5,5,5,5,5
"1667",192,"5066034455619187538",2021-09-04 17:24:05,2021-09-04,5,5,5,5,5,5,5,5
"1668",199,"5065842945779423210",2021-09-04 12:04:54,2021-09-03,5,NA,5,5,4,4,5,5
"1669",138,"5065710621303418658",2021-09-04 08:24:22,2021-09-04,5,5,4,5,5,4,5,4
"1670",389,"5065602037626429094",2021-09-04 05:23:23,2021-09-04,5,5,5,5,5,5,5,5
"1671",112,"5065004459768609574",2021-09-03 12:47:25,2021-08-28,2,2,4,4,4,2,2,3
"1672",113,"5065004459768609574",2021-09-03 12:47:25,2021-08-28,2,2,4,4,4,2,2,3
"1673",111,"5065004459768609574",2021-09-03 12:47:25,2021-08-28,2,2,4,4,4,2,2,3
"1674",114,"5065004459768609574",2021-09-03 12:47:25,2021-08-28,2,2,4,4,4,2,2,3
"1675",115,"5065004459768609574",2021-09-03 12:47:25,2021-08-28,2,2,4,4,4,2,2,3
"1676",667,"5063560117813455237",2021-09-01 20:40:11,2021-08-21,5,4,4,5,NA,4,4,4
"1677",589,"5062130061546974094",2021-08-31 04:56:46,2021-08-30,4,4,4,4,4,4,4,4
"1678",621,"5060975132301788858",2021-08-29 20:51:53,2021-08-29,4,4,4,4,4,4,4,4
"1679",622,"5060975132301788858",2021-08-29 20:51:53,2021-08-29,4,4,4,4,4,4,4,4
"1680",414,"5060943055309918206",2021-08-29 19:58:25,2021-08-29,4,4,4,4,4,4,4,4
"1681",66,"5060924913417708814",2021-08-29 19:28:12,2021-08-29,4,4,4,4,4,4,4,4
"1682",513,"5060872310716986021",2021-08-29 18:00:31,2021-08-29,2,2,3,3,2,2,3,3
"1683",318,"5060844006544818367",2021-08-29 17:13:20,2021-08-29,4,4,4,4,4,4,4,4
"1684",393,"5060837625758127495",2021-08-29 17:02:42,2021-08-29,4,4,4,4,4,4,4,4
"1685",619,"5060742322513717833",2021-08-29 14:23:52,2021-08-29,4,4,4,4,4,4,4,4
"1686",80,"5060573128194944701",2021-08-29 09:41:52,2021-08-29,4,4,4,4,4,4,4,4
"1687",182,"5060542814322878905",2021-08-29 08:51:21,2021-08-29,4,4,4,4,4,4,3,3
"1688",749,"5059944092508366976",2021-08-28 16:13:29,2021-08-28,4,4,4,4,4,4,4,4
"1689",748,"5059944092508366976",2021-08-28 16:13:29,2021-08-28,4,4,4,4,4,4,4,4
"1690",569,"5059576017214617678",2021-08-28 06:00:02,2021-08-28,4,4,4,4,4,4,4,4
"1691",704,"5059573678618820698",2021-08-28 05:56:07,2021-08-27,4,4,4,4,4,4,4,4
"1692",33,"5059570932618792405",2021-08-28 05:51:33,2021-08-27,4,4,4,4,4,4,4,4
"1693",34,"5059570932618792405",2021-08-28 05:51:33,2021-08-27,4,4,4,4,4,4,4,4
"1694",757,"5059558210214003247",2021-08-28 05:31:09,2021-08-28,4,4,4,4,4,4,4,4
"1695",745,"5059543188014477178",2021-08-28 05:05:18,2021-08-28,4,4,4,4,4,4,4,4
"1696",482,"5059536180425793596",2021-08-28 04:53:38,2021-08-28,4,4,4,4,4,4,4,4
"1697",235,"5056061006915725337",2021-08-24 04:21:40,2021-08-24,4,4,4,4,4,4,4,4
"1698",106,"5055730506428192336",2021-08-23 19:10:51,2021-08-21,2,2,3,4,3,2,3,3
"1699",107,"5055730506428192336",2021-08-23 19:10:51,2021-08-21,2,2,3,4,3,2,3,3
"1700",106,"5055729456423935383",2021-08-23 19:09:05,2021-08-14,3,4,4,4,3,3,3,3
"1701",107,"5055729456423935383",2021-08-23 19:09:05,2021-08-14,3,4,4,4,3,3,3,3
"1702",606,"5055505565589710626",2021-08-23 12:55:56,2021-08-21,4,4,4,4,4,4,4,4
"1703",605,"5055505565589710626",2021-08-23 12:55:56,2021-08-21,4,4,4,4,4,4,4,4
"1704",607,"5055505565589710626",2021-08-23 12:55:56,2021-08-21,4,4,4,4,4,4,4,4
"1705",757,"5054969616148130707",2021-08-22 22:02:41,2021-08-20,4,4,4,3,3,3,4,4
"1706",757,"5054965256142232790",2021-08-22 21:55:25,2021-08-22,NA,NA,NA,NA,NA,NA,NA,NA
"1707",585,"5054937173923619493",2021-08-22 21:08:37,2021-08-22,4,4,4,4,4,4,4,4
"1708",490,"5054930245411956807",2021-08-22 20:57:04,2021-08-22,4,4,4,4,4,4,4,4
"1709",436,"5054859966352557879",2021-08-22 18:59:56,2021-08-22,4,4,4,4,4,4,4,4
"1710",164,"5054855856614660688",2021-08-22 18:53:05,2021-08-22,4,4,4,4,4,4,4,4
"1711",75,"5054837768313655362",2021-08-22 18:22:56,2021-08-22,4,4,4,4,4,4,4,4
"1712",713,"5054833629117839583",2021-08-22 18:16:02,2021-08-22,4,4,4,4,4,4,4,4
"1713",393,"5054830097897128390",2021-08-22 18:10:09,2021-08-22,4,4,4,4,4,4,4,4
"1714",264,"5054816552556914905",2021-08-22 17:47:36,2021-08-22,4,4,4,4,4,4,4,4
"1715",345,"5054775438811696609",2021-08-22 16:39:03,2021-08-22,4,4,4,4,4,4,4,4
"1716",386,"5054772726328317564",2021-08-22 16:34:32,2021-08-20,4,4,4,4,3,3,2,2
"1717",559,"5054500948181018849",2021-08-22 09:01:34,2021-08-22,4,4,4,4,4,4,4,4
"1718",182,"5054496123322723694",2021-08-22 08:53:32,2021-08-22,4,4,4,4,4,4,4,4
"1719",480,"5054472337911964514",2021-08-22 08:13:53,2021-08-22,4,3,4,3,3,4,3,4
"1720",378,"5054365107212442557",2021-08-22 05:15:10,2021-08-22,4,3,3,4,4,3,3,3
"1721",379,"5054365107212442557",2021-08-22 05:15:10,2021-08-22,4,3,3,4,4,3,3,3
"1722",749,"5054364613409598649",2021-08-22 05:14:21,2021-08-21,4,4,4,4,4,4,4,4
"1723",748,"5054364613409598649",2021-08-22 05:14:21,2021-08-21,4,4,4,4,4,4,4,4
"1724",395,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1725",397,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1726",398,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1727",399,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1728",394,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1729",396,"5054353885526157081",2021-08-22 04:56:53,2021-08-21,4,4,4,4,4,4,4,4
"1730",370,"5054159391597001986",2021-08-21 23:32:19,2021-08-22,4,4,4,4,4,4,4,4
"1731",369,"5054159391597001986",2021-08-21 23:32:19,2021-08-22,4,4,4,4,4,4,4,4
"1732",371,"5054159391597001986",2021-08-21 23:32:19,2021-08-22,4,4,4,4,4,4,4,4
"1733",745,"5054074666116398446",2021-08-21 21:11:06,2021-08-21,4,4,4,4,4,4,4,4
"1734",513,"5054071617016491574",2021-08-21 21:06:01,2021-08-21,3,3,3,3,2,3,3,3
"1735",478,"5054061806285887604",2021-08-21 20:49:40,2021-08-21,NA,NA,NA,NA,NA,NA,NA,NA
"1736",77,"5054016059931056098",2021-08-21 19:33:25,2021-08-21,4,4,4,4,4,4,4,4
"1737",76,"5054016059931056098",2021-08-21 19:33:25,2021-08-21,4,4,4,4,4,4,4,4
"1738",79,"5054016059931056098",2021-08-21 19:33:25,2021-08-21,4,4,4,4,4,4,4,4
"1739",78,"5054016059931056098",2021-08-21 19:33:25,2021-08-21,4,4,4,4,4,4,4,4
"1740",354,"5054011441329389361",2021-08-21 19:25:44,2021-08-21,4,4,4,4,4,4,4,4
"1741",57,"5053989913218991603",2021-08-21 18:49:52,2021-08-21,4,4,4,4,4,4,4,4
"1742",208,"5053979652311236512",2021-08-21 18:32:45,2021-08-21,4,4,4,4,4,4,4,4
"1743",583,"5053950828827042246",2021-08-21 17:44:42,2021-08-21,4,4,4,4,4,4,4,4
"1744",757,"5053949070517550615",2021-08-21 17:41:47,2021-08-21,4,4,4,4,4,4,4,4
"1745",512,"5053948729025413325",2021-08-21 17:41:12,2021-08-21,4,4,4,4,4,4,4,4
"1746",482,"5053944422768952931",2021-08-21 17:34:02,2021-08-21,4,4,4,4,3,4,4,4
"1747",757,"5053939059209251561",2021-08-21 17:25:05,2021-08-21,4,4,4,4,4,4,4,4
"1748",413,"5053617090866439073",2021-08-21 08:28:29,2021-08-20,4,4,4,4,4,4,4,4
"1749",284,"5053574776029929569",2021-08-21 07:17:57,2021-08-21,3,2,4,4,1,4,3,3
"1750",395,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1751",397,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1752",398,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1753",399,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1754",394,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1755",396,"5053531739423113274",2021-08-21 06:06:13,2021-08-20,4,4,4,4,4,4,4,4
"1756",138,"5053524681116209815",2021-08-21 05:54:28,2021-08-20,4,3,4,4,3,4,4,4
"1757",52,"5053510577601729174",2021-08-21 05:30:57,2021-08-21,4,4,4,4,4,4,4,4
"1758",51,"5053510577601729174",2021-08-21 05:30:57,2021-08-21,4,4,4,4,4,4,4,4
"1759",757,"5053509767897970596",2021-08-21 05:29:36,2021-08-21,4,4,4,4,4,4,4,4
"1760",235,"5053507410124898442",2021-08-21 05:25:41,2021-08-21,4,4,4,4,4,4,4,4
"1761",216,"5053493925847078890",2021-08-21 05:03:12,2021-08-20,4,4,4,4,4,4,4,4
"1762",370,"5050616888695466683",2021-08-17 21:08:08,2021-08-14,4,4,4,4,4,4,4,4
"1763",369,"5050616888695466683",2021-08-17 21:08:08,2021-08-14,4,4,4,4,4,4,4,4
"1764",371,"5050616888695466683",2021-08-17 21:08:08,2021-08-14,4,4,4,4,4,4,4,4
"1765",119,"5050206396527853557",2021-08-17 09:43:59,2021-08-17,4,4,4,4,4,4,3,4
"1766",164,"5050035815406073587",2021-08-17 04:59:41,2021-08-17,4,4,4,4,4,4,4,4
"1767",206,"5048933624532257499",2021-08-15 22:22:43,2021-08-15,4,4,4,4,4,4,4,4
"1768",757,"5048899308412426359",2021-08-15 21:25:30,2021-08-15,NA,4,4,4,4,4,4,4
"1769",233,"5048885367123513114",2021-08-15 21:02:16,2021-08-15,4,4,4,4,4,4,4,4
"1770",35,"5048856606428436105",2021-08-15 20:14:20,2021-08-15,4,4,4,4,4,4,4,4
"1771",378,"5048853280438443336",2021-08-15 20:08:48,2021-08-15,4,4,4,4,4,4,4,4
"1772",379,"5048853280438443336",2021-08-15 20:08:48,2021-08-15,4,4,4,4,4,4,4,4
"1773",713,"5048802587955858016",2021-08-15 18:44:18,2021-08-15,4,4,4,4,4,4,4,4
"1774",679,"5048800567633827748",2021-08-15 18:40:56,2021-08-15,4,4,4,4,4,4,4,4
"1775",80,"5048787132111074330",2021-08-15 18:18:34,2021-08-15,4,3,4,4,4,4,4,4
"1776",75,"5048775398317577824",2021-08-15 17:58:59,2021-08-15,4,4,4,4,4,4,4,4
"1777",591,"5048758694667425577",2021-08-15 17:31:09,2021-08-15,4,3,4,4,4,3,3,3
"1778",33,"5048732535749880269",2021-08-15 16:47:33,2021-08-15,4,4,4,4,4,4,4,4
"1779",34,"5048732535749880269",2021-08-15 16:47:33,2021-08-15,4,4,4,4,4,4,4,4
"1780",225,"5048730973858967945",2021-08-15 16:44:57,2021-08-15,4,4,4,4,4,4,4,4
"1781",226,"5048730973858967945",2021-08-15 16:44:57,2021-08-15,4,4,4,4,4,4,4,4
"1782",757,"5048535103221921180",2021-08-15 11:18:30,2021-08-15,4,4,4,4,4,4,4,4
"1783",52,"5048368691931902491",2021-08-15 06:41:09,2021-08-15,4,4,4,4,4,4,4,4
"1784",51,"5048368691931902491",2021-08-15 06:41:09,2021-08-15,4,4,4,4,4,4,4,4
"1785",345,"5048353971816795460",2021-08-15 06:16:37,2021-08-14,4,4,4,4,4,4,4,4
"1786",512,"5048339462521509873",2021-08-15 05:52:26,2021-08-15,4,4,4,4,4,4,4,4
"1787",621,"5048313263303856973",2021-08-15 05:08:46,2021-08-15,4,4,4,4,4,4,4,4
"1788",622,"5048313263303856973",2021-08-15 05:08:46,2021-08-15,4,4,4,4,4,4,4,4
"1789",91,"5048304255814697215",2021-08-15 04:53:45,2021-08-15,4,3,4,4,2,3,4,3
"1790",490,"5048073221111382443",2021-08-14 22:28:42,2021-08-14,4,4,4,4,4,4,4,4
"1791",478,"5047983432016812000",2021-08-14 19:59:03,2021-08-14,4,4,4,4,4,4,4,4
"1792",524,"5047971400424564018",2021-08-14 19:39:00,2021-08-14,4,4,4,4,3,4,4,4
"1793",680,"5047948085928359738",2021-08-14 19:00:08,2021-08-14,4,4,4,4,4,4,4,4
"1794",77,"5047899418312047476",2021-08-14 17:39:01,2021-08-14,4,4,4,4,4,4,2,4
"1795",76,"5047899418312047476",2021-08-14 17:39:01,2021-08-14,4,4,4,4,4,4,2,4
"1796",79,"5047899418312047476",2021-08-14 17:39:01,2021-08-14,4,4,4,4,4,4,2,4
"1797",78,"5047899418312047476",2021-08-14 17:39:01,2021-08-14,4,4,4,4,4,4,2,4
"1798",338,"5047892664019121132",2021-08-14 17:27:46,2021-08-13,4,4,4,4,4,4,4,4
"1799",339,"5047892664019121132",2021-08-14 17:27:46,2021-08-13,4,4,4,4,4,4,4,4
"1800",338,"5047892594014578515",2021-08-14 17:27:39,2021-08-13,4,4,4,4,4,4,4,4
"1801",339,"5047892594014578515",2021-08-14 17:27:39,2021-08-13,4,4,4,4,4,4,4,4
"1802",757,"5047865232176622871",2021-08-14 16:42:03,2021-08-14,4,4,4,4,4,4,4,4
"1803",210,"5047855553914277895",2021-08-14 16:25:55,2021-08-14,4,4,4,4,4,4,4,4
"1804",19,"5047817085319958536",2021-08-14 15:21:48,2021-08-13,3,3,4,4,2,3,4,4
"1805",208,"5047807966322543232",2021-08-14 15:06:36,2021-08-14,4,4,4,4,4,4,4,4
"1806",370,"5047653509571922391",2021-08-14 10:49:11,2021-08-07,4,4,4,4,4,4,4,4
"1807",369,"5047653509571922391",2021-08-14 10:49:11,2021-08-07,4,4,4,4,4,4,4,4
"1808",371,"5047653509571922391",2021-08-14 10:49:11,2021-08-07,4,4,4,4,4,4,4,4
"1809",540,"5047571306261326718",2021-08-14 08:32:10,2021-08-14,4,4,4,4,4,4,4,4
"1810",539,"5047571306261326718",2021-08-14 08:32:10,2021-08-14,4,4,4,4,4,4,4,4
"1811",538,"5047571306261326718",2021-08-14 08:32:10,2021-08-14,4,4,4,4,4,4,4,4
"1812",737,"5047536717214127711",2021-08-14 07:34:31,2021-08-13,4,4,4,4,4,4,4,4
"1813",69,"5047511240215402490",2021-08-14 06:52:05,2021-08-13,4,4,4,4,4,4,4,4
"1814",569,"5047496939819802158",2021-08-14 06:28:13,2021-08-13,4,4,4,4,3,4,3,4
"1815",320,"5047477073226919501",2021-08-14 05:55:07,2021-08-14,4,4,4,4,4,4,4,4
"1816",319,"5047477073226919501",2021-08-14 05:55:07,2021-08-14,4,4,4,4,4,4,4,4
"1817",343,"5047449729289627705",2021-08-14 05:09:32,2021-08-14,4,4,4,4,4,4,4,4
"1818",285,"5047442157812616442",2021-08-14 04:56:55,2021-08-13,4,4,4,4,4,4,4,4
"1819",757,"5047439642617599390",2021-08-14 04:52:45,2021-08-14,3,3,4,4,4,3,4,4
"1820",35,"5042805870657919644",2021-08-08 20:09:47,2021-08-08,4,4,4,4,4,4,4,4
"1821",128,"5042760986148606118",2021-08-08 18:54:58,2021-08-08,4,4,4,4,4,4,4,4
"1822",315,"5042750097631150034",2021-08-08 18:36:49,2021-08-08,4,4,4,4,4,4,4,4
"1823",316,"5042750097631150034",2021-08-08 18:36:49,2021-08-08,4,4,4,4,4,4,4,4
"1824",317,"5042750097631150034",2021-08-08 18:36:49,2021-08-08,4,4,4,4,4,4,4,4
"1825",66,"5042743559353954370",2021-08-08 18:25:55,2021-08-08,4,4,4,4,4,4,4,4
"1826",262,"5042734446369589314",2021-08-08 18:10:44,2021-08-08,4,4,4,4,4,4,4,4
"1827",225,"5042732949222890670",2021-08-08 18:08:14,2021-08-08,4,4,4,4,4,4,4,4
"1828",226,"5042732949222890670",2021-08-08 18:08:14,2021-08-08,4,4,4,4,4,4,4,4
"1829",210,"5042705938318801314",2021-08-08 17:23:13,2021-08-08,2,2,3,2,3,3,3,3
"1830",315,"5042406475302679862",2021-08-08 09:04:07,2021-08-08,4,4,4,4,4,4,4,4
"1831",316,"5042406475302679862",2021-08-08 09:04:07,2021-08-08,4,4,4,4,4,4,4,4
"1832",317,"5042406475302679862",2021-08-08 09:04:07,2021-08-08,4,4,4,4,4,4,4,4
"1833",540,"5042395482254329851",2021-08-08 08:46:02,2021-08-08,4,4,4,4,4,4,4,4
"1834",539,"5042395482254329851",2021-08-08 08:46:02,2021-08-08,4,4,4,4,4,4,4,4
"1835",538,"5042395482254329851",2021-08-08 08:46:02,2021-08-08,4,4,4,4,4,4,4,4
"1836",216,"5041961070526084615",2021-08-07 20:41:47,2021-08-07,4,4,4,4,4,4,4,4
"1837",757,"5041905874818899427",2021-08-07 19:09:47,2021-08-07,4,4,4,4,4,4,3,4
"1838",679,"5041892688561555875",2021-08-07 18:47:48,2021-08-07,4,4,4,4,4,4,4,4
"1839",309,"5041846566711790644",2021-08-07 17:30:56,2021-08-07,4,4,4,4,4,4,4,4
"1840",633,"5041827308415614857",2021-08-07 16:58:50,2021-08-07,4,4,4,4,4,4,4,4
"1841",631,"5041827308415614857",2021-08-07 16:58:50,2021-08-07,4,4,4,4,4,4,4,4
"1842",632,"5041827308415614857",2021-08-07 16:58:50,2021-08-07,4,4,4,4,4,4,4,4
"1843",320,"5041470856112125073",2021-08-07 07:04:45,2021-08-06,4,4,4,4,4,4,4,4
"1844",319,"5041470856112125073",2021-08-07 07:04:45,2021-08-06,4,4,4,4,4,4,4,4
